,Name,State,C,act_fn,attention_dir,attn_coeff,batch_size,d_model,diff_vocab,epoch,eqn_sign,frac,func,funcs,lr,n_heads,n_layers,name,runid,weight_decay,best_test_accuracy,best_train_accuracy,distance_irrelevance,generalization_delay1,generalization_delay2,generalization_gap,mean_std_row,med_std_row,parameter_norm,std_mean_col,std_med_col,training_accuracy,training_loss,validation_accuracy,validation_loss,gradient_sim,circularity
0,volcanic-sound-6148,finished,59,ReLU,casual,0.345296081,3481,75,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,emfumzd4tz,2,,,,,,,,,,,,,,,,,
1,rose-lion-6147,finished,59,ReLU,casual,0.13903788,3481,161,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,rb2usel85o,2,,,,,,,,,,,,,,,,,
2,vivid-frog-6146,finished,59,ReLU,casual,0.574114665,3481,230,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,e566oqzbes,2,,,,,,,,,,,,,,,,,
3,glamorous-totem-6145,finished,59,ReLU,casual,0.46263663,3481,85,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,vwetbw7mrh,2,,,,,,,,,,,,,,,,,
4,solar-cherry-6144,finished,59,ReLU,casual,0.592238197,3481,415,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,6gjj5wemxw,2,,,,,,,,,,,,,,,,,
5,wobbly-disco-6143,finished,59,ReLU,casual,0.171516158,3481,36,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,jqili84piw,2,,,,,,,,,,,,,,,,,
6,azure-yogurt-6142,finished,59,ReLU,casual,0.154188695,3481,132,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,y7os7wm4i6,2,,,,,,,,,,,,,,,,,
7,light-feather-6141,finished,59,ReLU,casual,0.810498498,3481,68,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,ajiapp42vf,2,1,1,0.977926144,48.09265434,48.19915348,0,0.049131956,0.045970306,32.90391103,0.040250664,0.040682675,1,0.000400828,1,0.00052978,0.897982507,0.499565221
8,frosty-music-6140,finished,59,ReLU,casual,0.035168602,3481,495,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,26id7m2lng,2,,,,,,,,,,,,,,,,,
9,vocal-oath-6139,finished,59,ReLU,casual,0.044327673,3481,87,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,sez9dk71cq,2,,,,,,,,,,,,,,,,,
10,pleasant-puddle-6138,finished,59,ReLU,casual,0.727027566,3481,45,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,v7oma1hd5l,2,,,,,,,,,,,,,,,,,
11,atomic-tree-6137,finished,59,ReLU,casual,0.733055612,3481,37,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,unoqu3sdo5,2,,,,,,,,,,,,,,,,,
12,winter-snowball-6136,finished,59,ReLU,casual,0.338680946,3481,503,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,7mw25txpwg,2,,,,,,,,,,,,,,,,,
13,neat-disco-6135,finished,59,ReLU,casual,0.316708421,3481,113,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,nthlnv97oj,2,1,1,0.452321374,58.48622183,58.50324882,0,0.171623565,0.168454931,32.67739224,0.164146449,0.160583441,1,0.080449007,1,0.101994204,0.987375442,0.926531491
14,logical-thunder-6134,finished,59,ReLU,casual,0.01512496,3481,320,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,g2hq1aglsl,2,1,1,0.674650497,81.68477307,81.70153157,0,0.136246613,0.115971497,18.45229837,0.10580166,0.109082036,1,0.016270455,1,0.029145403,0.998783756,0.927124215
15,bumbling-silence-6133,finished,59,ReLU,casual,0.342917566,3481,465,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,uef7j52dr1,2,1,1,0.305143818,51.98540942,52.00859221,0,0.20956129,0.210508649,25.66071266,0.201189387,0.199590397,1,1.47E-07,1,3.25E-06,0.990177997,0.995045756
16,pretty-wildflower-6132,finished,59,ReLU,casual,0.086831529,3481,113,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,2yhiv9klz8,2,1,1,0.198269059,50.8927864,50.90125868,0,0.206098212,0.2057996,23.16123668,0.202888011,0.202193849,1,1.34E-07,1,1.86E-07,0.993461718,0.999594897
17,glowing-moon-6131,finished,59,ReLU,casual,0.508488828,3481,42,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,ci6dk9gi68,2,1,1,0.967420746,231.6961551,231.7136506,0,0.069926374,0.061188564,19.37946838,0.054644767,0.052340809,0.858117819,0.657441634,0.847919643,0.676913627,0.941993373,0.425179381
18,unique-monkey-6130,failed,59,ReLU,casual,0.517762289,3481,188,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,gpv98fwle2,2,1,1,0.529641874,81.81924422,81.81924422,0,,,30.88741748,,,1,0.000127975,0.997130573,0.010059317,,
19,swept-microwave-6129,finished,59,ReLU,casual,0.890330064,3481,360,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,srrrf72h26,2,1,1,0.744776571,353.2408606,353.2576623,0,0.131232942,0.124999844,30.76965899,0.12944842,0.122729108,0.555316091,1.182208653,0.522238195,1.260421539,-0.686800359,0.495173775
20,northern-star-6128,finished,59,ReLU,casual,0.276089769,3481,41,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,hj1lesw7vq,2,0.995695829,1,0.531507908,208.5771051,122.6723784,0.004304171,0.162435036,0.158352857,30.75352668,0.15541795,0.155680763,1,0.000839925,0.987087548,0.032965897,0.99662473,0.650285189
21,apricot-snow-6127,finished,59,ReLU,casual,0.660214535,3481,64,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,m2j87ygogh,2,1,1,0.7038563,28.40437255,28.60801729,0,0.127941147,0.121930407,24.04894508,0.095342476,0.094071758,1,1.57E-07,1,2.03E-07,0.557533352,0.997265841
22,fine-sponge-6126,finished,59,ReLU,casual,0.283304019,3481,32,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,sdxixja462,2,0.992826402,0.999281585,0.723691672,177.3932839,48.75388923,0.006455183,0.138847313,0.123050861,22.42310268,0.138113627,0.122342915,0.99712646,0.489919462,0.981348634,0.515517455,0.989177486,0.917932911
23,devout-bush-6125,finished,59,ReLU,casual,0.436540232,3481,92,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,8k7mr6y75e,2,1,1,0.35594103,82.78952943,82.84731918,0,0.201868463,0.202251588,16.27835726,0.193279343,0.189646925,1,3.32E-08,1,0.000127937,0.999270669,0.990583922
24,drawn-sky-6124,finished,59,ReLU,casual,0.347224697,3481,326,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,m6xulfnuua,2,1,1,0.836911067,240.7689533,240.7689533,0,0.13773841,0.135651307,26.17536545,0.07525388,0.079126017,1,1.51E-07,1,3.68E-05,0.990472893,0.394239621
25,lucky-dew-6123,finished,59,ReLU,casual,0.246720738,3481,46,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,afcfmduq28,2,0.998565257,1,0.992873565,57.27594313,28.58968006,0.001434743,0.035532186,0.037111158,23.59382215,0.029097234,0.027276805,1,0.003807445,0.998565257,0.023058496,0.995009409,0.840225921
26,firm-voice-6122,finished,59,ReLU,casual,0.760496368,3481,86,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,kux43ozssm,2,1,1,0.910459674,59.30903378,59.32262602,0,0.071846838,0.067592677,26.25425051,0.052883862,0.047944111,1,0.001183641,1,0.001727293,0.91303901,0.783719672
27,youthful-valley-6121,finished,59,ReLU,casual,0.40777794,3481,200,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,a8ul6gj782,2,0.998565257,1,0.852007616,240.6555382,212.0390758,0.001434743,0.096894233,0.1131598,25.18045601,0.046653824,0.026810994,1,1.67E-07,0.998565257,0.1184737,0.994247981,0.332648698
28,rich-thunder-6120,finished,59,ReLU,casual,0.85177221,3481,305,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,qhqskgmjc7,2,1,1,0.81697219,312.0793083,312.1239067,0,0.127875464,0.128771053,27.13946932,0.085012697,0.087309641,1,1.61E-07,1,3.39E-07,0.809543327,0.446691506
29,drawn-frog-6119,finished,59,ReLU,casual,0.062776501,3481,182,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,eleo36hxgn,2,1,1,0.814649084,68.67660216,68.67660216,0,0.120571852,0.117684539,24.07257742,0.113627247,0.117139816,0.670617819,0.735481741,0.658536613,0.746905559,0.93873735,0.961995197
30,youthful-pond-6118,finished,59,ReLU,casual,0.851739709,3481,83,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,lgnt4nkpnh,2,1,1,0.642360572,42.46252506,42.46252506,0,0.154492742,0.156928314,24.49021785,0.119595923,0.117409023,1,1.54E-07,1,2.06E-07,0.934674001,0.993912665
31,swept-shape-6117,finished,59,ReLU,casual,0.813267085,3481,104,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,cy6q7ek9bx,2,0.998565257,1,0.772021912,143.8338379,115.2068667,0.001434743,0.112412708,0.109169256,20.70403747,0.097505944,0.098549186,1,0.032392161,0.991391659,0.084000469,0.936792673,0.885323576
32,leafy-dragon-6116,finished,59,ReLU,casual,0.174029322,3481,75,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,c3fcwboq6t,2,1,1,0.957652753,52.01485532,52.03426887,0,0.075444236,0.076890288,21.1523162,0.047351665,0.045611308,1,0.001006556,1,0.001567094,0.982917956,0.710685592
33,dry-salad-6115,finished,59,ReLU,casual,0.14511781,3481,150,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,fwajriz8fy,2,1,1,0.901434646,61.68037301,61.68456792,0,0.099194491,0.098975302,14.41183295,0.096211498,0.099538713,1,2.36E-08,1,3.24E-08,0.999438871,0.998599168
34,peachy-oath-6114,finished,59,ReLU,casual,0.386171211,3481,57,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,q1o6tsfq3q,2,1,1,0.946274501,65.37666067,65.42034903,0,0.066364655,0.059543834,26.17956425,0.059390988,0.05296097,1,0.164187385,1,0.175631198,0.944397446,0.845443532
35,copper-wave-6113,finished,59,ReLU,casual,0.108616158,3481,164,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,6zf3y1usp9,2,1,1,0.985353858,218.868654,218.875807,0,0.055764457,0.054506462,19.8974137,0.032145695,0.038195165,1,2.13E-05,1,3.44E-05,0.847115462,0.37793808
36,valiant-gorge-6112,finished,59,ReLU,casual,0.556689727,3481,294,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,g6qschpvnf,2,1,1,0.24564385,53.49492827,53.49880522,0,0.223234839,0.221619576,25.35695231,0.217196339,0.216686873,1,0.005198849,0.997130573,0.021965083,0.999439903,0.973094993
37,dandy-wildflower-6111,finished,59,ReLU,casual,0.895632888,3481,111,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,39o1unkbrh,2,1,1,0.470765088,102.6942932,102.7031906,0,0.174859065,0.174560826,26.1019025,0.157018302,0.157509477,1,1.68E-07,1,2.68E-07,0.612397369,0.537671604
38,laced-disco-6110,finished,59,ReLU,casual,0.436861192,3481,146,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,sgd89zqxv7,2,1,1,0.931781111,192.4775331,192.4929105,0,0.080781778,0.079361055,21.68785314,0.076650583,0.082533842,1,0.025885217,1,0.031107248,0.99089132,0.519012059
39,royal-cherry-6109,finished,59,ReLU,casual,0.880720057,3481,60,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,8ycib59lo5,2,1,1,0.99255439,48.9070976,48.90848491,0,0.037742123,0.037587116,17.35912566,0.025022753,0.037807919,1,0.00511328,1,0.005913516,0.506721498,0.601936003
40,twilight-snow-6108,finished,59,ReLU,casual,0.898018397,3481,462,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,iq5g3q2b56,2,1,1,0.710244748,79.52877481,79.5291072,0,0.138116767,0.139785381,29.45515951,0.130392816,0.131867319,0.597341955,0.833376465,0.563845038,0.905720359,-0.490784153,0.944235653
41,distinctive-totem-6107,finished,59,ReLU,casual,0.295986601,3481,235,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,fg85i9inqt,2,1,1,0.269399249,70.45533968,70.45533968,0,0.204256515,0.204072716,26.899514,0.198160278,0.198627569,1,0.029995702,0.97991395,0.109815298,0.999931502,0.884841817
42,volcanic-plasma-6106,finished,59,ReLU,casual,0.682735115,3481,86,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,vsh7yjx9gl,2,1,1,0.937314465,269.100412,269.1021709,0,0.064642093,0.06383052,19.66415926,0.06090057,0.065128758,0.999281585,0.070109461,0.992826402,0.094978147,0.92907737,0.442516492
43,exalted-cloud-6105,finished,59,ReLU,casual,0.721353422,3481,107,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,59nyzp17q5,2,1,1,0.986199884,53.8912568,53.8912568,0,0.069195773,0.067570596,21.15095409,0.025559841,0.02701641,1,0.005917798,1,0.007002149,0.261866497,0.98126723
44,cosmic-glade-6104,finished,59,ReLU,casual,0.989344458,3481,507,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,245smycdgj,2,1,1,0.641815788,60.4227399,60.43486597,0,0.130918786,0.092685027,26.32320456,0.098351004,0.086965978,1,1.49E-07,1,2.87E-07,0.81235641,0.998267062
45,cerulean-terrain-6103,finished,59,ReLU,casual,0.247053678,3481,35,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,pxvouzkuvy,2,0.997130573,0.999640822,0.829551463,221.7824411,171.5870399,0.00251025,0.108729843,0.100130374,17.62039363,0.107737333,0.097770756,0.110272989,1.270573572,0.100430414,1.317447871,0.97439478,0.462981404
46,summer-star-6102,finished,59,ReLU,casual,0.706656206,3481,70,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,1ofrs98ldn,2,1,1,0.768134947,52.12673278,52.13557867,0,0.153049781,0.151151308,24.1245276,0.112639999,0.115546281,1,1.57E-07,1,2.11E-07,0.952608112,0.99301989
47,glad-terrain-6101,finished,59,ReLU,casual,0.192134964,3481,57,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,5xm1qx7y55,2,1,1,0.991126234,82.12966511,82.12966511,0,0.041047406,0.040751951,16.72176666,0.025738166,0.030772671,1,0.059058098,0.997130573,0.0784656,0.973133148,0.420100206
48,dashing-paper-6100,finished,59,ReLU,casual,0.089914024,3481,104,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,jxzsp4utfe,2,1,1,0.218122318,65.27918381,65.27985891,0,0.19588245,0.19522111,15.75065524,0.19385165,0.190464702,1,3.65E-08,1,4.81E-08,0.998651192,0.503194942
49,elated-serenity-6099,finished,59,ReLU,casual,0.875933893,3481,42,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,1bjhbzozlf,2,1,1,0.966488967,92.62603227,92.62603227,0,0.069999934,0.070032895,15.93672519,0.053341303,0.059070421,0.975574732,0.568857482,0.929698706,0.636659317,-0.4431673,0.622140208
50,peach-bird-6098,finished,59,ReLU,casual,0.549209949,3481,41,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,knbdyty46o,2,1,1,0.971541762,19.48578774,19.50848353,0,0.059161538,0.061696068,17.92036926,0.03246877,0.031101896,0.999640822,0.06835511,0.997130573,0.090740794,0.820000372,0.587770594
51,restful-salad-6097,finished,59,ReLU,casual,0.040537077,3481,123,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,87lgj5mg3s,2,1,1,0.666669772,52.11334026,52.11334026,0,0.126780364,0.122565503,24.63019029,0.097756756,0.095490471,1,1.57E-07,1,3.43E-06,0.99005178,0.98804728
52,confused-snowflake-6096,finished,59,ReLU,casual,0.166986951,3481,184,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,h3y3c331g1,2,1,1,0.998382696,333.2458312,333.2719103,0,0.037459229,0.034869269,34.96235309,0.009703116,0.013657011,1,0.028856461,0.948350072,0.138678789,0.162403263,0.383312554
53,zany-star-6095,finished,59,ReLU,casual,0.455758045,3481,284,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,4d3d81riur,2,1,1,0.639114368,50.42940308,50.44971025,0,0.155439615,0.151019011,25.57039098,0.119484773,0.120124964,1,1.51E-07,1,5.99E-07,0.990908126,0.895111557
54,quiet-night-6094,finished,59,ReLU,casual,0.357680539,3481,37,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,324hhm7dn6,2,1,1,0.335080179,36.31540602,36.31540602,0,0.187750683,0.189541525,24.86937689,0.181878066,0.182147228,1,2.41E-07,1,2.99E-07,0.978032472,0.999068452
55,colorful-serenity-6093,finished,59,ReLU,casual,0.670470529,3481,166,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,fbud3awew2,2,1,1,0.443464925,49.40015763,49.49243839,0,0.173460295,0.175995359,28.19799352,0.164777993,0.162294542,1,0.010468844,1,0.015772178,0.980626639,0.761499426
56,sage-aardvark-6092,finished,59,ReLU,casual,0.324917057,3481,41,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,ivc775gv3y,2,0.967001438,1,0.998449315,710.9752481,54.82150402,0.032998562,0.02257071,0.021864678,28.46588186,0.010664127,0.013090775,0.999640822,0.254141566,0.945480645,0.36569317,0.945747019,0.388405681
57,silver-dragon-6091,finished,59,ReLU,casual,0.379247612,3481,203,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,u2z55xnq1f,2,1,1,0.419388382,214.5039925,214.5061229,0,0.177911379,0.174915361,24.87453418,0.16579408,0.167673041,1,1.47E-07,1,2.91E-07,0.997256422,0.532413045
58,balmy-deluge-6090,finished,59,ReLU,casual,0.539302283,3481,156,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,meyqyeq1pz,2,1,1,0.926215882,179.4106033,179.4267094,0,0.088869298,0.087249166,26.89437741,0.066149284,0.070544439,1,1.37E-05,1,3.73E-05,0.908556432,0.54436822
59,peach-firebrand-6089,finished,59,ReLU,casual,0.853786174,3481,172,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,p45354h3gc,2,1,1,0.798288033,58.47432208,58.47432208,0,0.121323303,0.123683447,28.1450627,0.107716497,0.108895879,1,0.001816082,1,0.002348585,0.526928231,0.873317598
60,hardy-rain-6088,finished,59,ReLU,casual,0.742680873,3481,123,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,k4boc3mm2p,2,1,1,0.200318006,61.41367906,61.4214618,0,0.21302483,0.210804769,15.73338299,0.210359414,0.21016967,1,2.85E-08,1,3.50E-08,0.997824831,0.998979601
61,glowing-energy-6087,finished,59,ReLU,casual,0.916042165,3481,41,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,d3wl2alee6,2,1,1,0.993332845,174.892559,174.90035,0,0.034591094,0.030334735,15.91539591,0.021274884,0.029594156,0.715158045,0.947759585,0.703012943,1.00264108,0.892080776,0.395830331
62,amber-star-6086,finished,59,ReLU,casual,0.615865773,3481,32,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,24hpv4fi93,2,0.949784815,0.984913766,0.871314895,1288.795597,614.7433606,0.035128951,0.091807607,0.075360873,18.99109717,0.085070822,0.072370706,0.704382181,0.821539488,0.700143456,0.871527476,0.894792785,0.416387184
63,northern-violet-6085,finished,59,ReLU,casual,0.716580484,3481,451,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,st2pmu54bs,2,1,1,0.848393625,85.17208523,85.17208523,0,0.11436394,0.108780914,29.94671851,0.112128475,0.109870004,1,0.101500044,1,0.104171882,-0.705548589,0.998030567
64,generous-capybara-6084,finished,59,ReLU,casual,0.045369836,3481,391,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,zvq8jptmjp,2,1,1,0.269428567,306.9013034,306.903054,0,0.19105077,0.191442807,16.60327394,0.18709994,0.187348504,1,3.75E-08,1,6.63E-08,0.997691504,0.499984089
65,polar-capybara-6083,finished,59,ReLU,casual,0.662994612,3481,50,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,diuwrf1w3z,2,1,1,0.978082497,70.26335925,70.28215749,0,0.056010589,0.053104075,26.64640824,0.036358304,0.042761023,1,3.17E-07,1,1.22E-06,0.484194585,0.509907053
66,ancient-donkey-6082,finished,59,ReLU,casual,0.521143451,3481,34,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,9wfr792d8l,2,0.934002876,0.976293087,0.92323824,1558.728481,719.2153525,0.042290211,0.062756407,0.05820143,17.04197681,0.058083941,0.057757442,0.965158045,0.934890719,0.909612656,0.976985395,0.480018034,0.400533532
67,distinctive-planet-6081,finished,59,ReLU,casual,0.507641148,3481,34,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,lo82rsz6ph,2,1,1,0.68145088,95.20265071,95.2358173,0,0.147261337,0.152862266,17.58708506,0.138520834,0.147420083,0.988146544,0.068186026,0.962697268,0.115579577,0.996819754,0.68187014
68,splendid-armadillo-6080,finished,59,ReLU,casual,0.299394071,3481,503,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,v5wzmoshn2,2,1,1,0.507960835,67.93637197,67.93637197,0,0.159159173,0.159399826,24.21350452,0.137537192,0.140776682,1,1.26E-07,1,2.26E-07,0.990218357,0.983689076
69,bumbling-wind-6079,finished,59,ReLU,casual,0.87376514,3481,477,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,8l7qdtr28o,2,1,1,0.634213399,67.72831308,67.72831308,0,0.154737447,0.151942016,31.25625983,0.14530654,0.148730658,0.983836174,0.358784472,0.982783377,0.378408905,-0.303133415,0.925957223
70,amber-deluge-6078,finished,59,ReLU,casual,0.815119445,3481,184,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,nilwtcfpma,2,1,1,0.976140596,226.4486788,226.4810894,0,0.051625382,0.047698766,25.9465303,0.047597529,0.046826592,0.796695411,0.611361068,0.760401726,0.657520218,0.07345538,0.481153706
71,devout-sea-6077,finished,59,ReLU,casual,0.877443192,3481,178,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,mj8ofc4itm,2,1,1,0.927222376,94.41076945,94.42357886,0,0.089523958,0.088216752,25.1281193,0.060601385,0.064983191,1,1.99E-07,1,6.30E-07,0.203453828,0.921730137
72,vibrant-feather-6076,finished,59,ReLU,casual,0.328452745,3481,311,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,z9welsrvpq,2,1,1,0.450621173,230.6281753,230.6324444,0,0.206021723,0.207820938,25.28734332,0.204621728,0.215750375,1,1.48E-07,1,1.14E-06,0.994692494,0.499161525
73,eager-snowball-6075,finished,59,ReLU,casual,0.984890827,3481,180,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,fps43sex9x,2,1,1,0.877537947,76.6424616,76.6424616,0,0.12130082,0.122369909,16.74373346,0.065178388,0.066027523,1,3.11E-08,1,2.38E-06,0.835771628,0.899696722
74,balmy-fire-6074,finished,59,ReLU,casual,0.405386251,3481,366,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,glzko5mp6o,2,1,1,0.254109958,325.4627543,325.4627543,0,0.213502113,0.217056542,25.94652269,0.208645829,0.208091853,1,1.61E-07,1,2.43E-05,0.997988738,0.532586294
75,atomic-smoke-6073,finished,59,ReLU,casual,0.865561111,3481,168,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,t6ej71a4r1,2,1,1,0.724469102,51.4300034,51.4300034,0,0.149075454,0.149129919,25.00364347,0.103061265,0.104825524,1,1.37E-07,1,2.17E-07,0.593290871,0.99817094
76,peach-capybara-6072,finished,59,ReLU,casual,0.849084978,3481,324,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,2h87sp9gl2,2,1,1,0.778148313,391.5648403,391.5648403,0,0.117229422,0.115994337,27.16416862,0.080415241,0.07981161,1,1.50E-07,1,2.76E-07,0.975075939,0.497268423
77,eager-feather-6071,finished,59,ReLU,casual,0.973197144,3481,69,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,38ja8aevtu,2,1,1,0.953705423,39.33842275,39.33842275,0,0.091289588,0.090675842,24.26229211,0.043585559,0.047372127,1,1.64E-07,1,0.000309276,0.270323377,0.982949416
